ID	Cond	b0002	b0003	b0004	b0008	b0014	b0023	b0026	b0029	b0031	b0032	b0033	b0048	b0053	b0054	b0068	b0071	b0072	b0073	b0074	b0077	b0078	b0088	b0092	b0095	b0098	b0104	b0109	b0110	b0112	b0114	b0115	b0116	b0118	b0121	b0123	b0124	b0125	b0126	b0127	b0131	b0133	b0134	b0145	b0150	b0154	b0156	b0159	b0161	b0163	b0166	b0168	b0169	b0170	b0171	b0172	b0177	b0178	b0180	b0181	b0185	b0189	b0192	b0194	b0196	b0197	b0199	b0200	b0207	b0212	b0219	b0220	b0222	b0237	b0238	b0239	b0240	b0243	b0267	b0273	b0296	b0312	b0325	b0329	b0337	b0356	b0369	b0381	b0391	b0393	b0407	b0408	b0409	b0411	b0415	b0417	b0419	b0423	b0424	b0426	b0431	b0432	b0434	b0436	b0437	b0438	b0439	b0440	b0441	b0449	b0453	b0462	b0463	b0469	b0471	b0473	b0474	b0480	b0484	b0485	b0492	b0496	b0522	b0525	b0526	b0528	b0529	b0565	b0573	b0578	b0584	b0586	b0592	b0593	b0594	b0595	b0596	b0598	b0605	b0606	b0607	b0610	b0611	b0623	b0631	b0632	b0633	b0642	b0643	b0651	b0655	b0658	b0660	b0674	b0677	b0678	b0679	b0680	b0683	b0684	b0686	b0687	b0688	b0710	b0713	b0720	b0723	b0724	b0726	b0727	b0728	b0729	b0733	b0740	b0741	b0742	b0750	b0754	b0755	b0757	b0758	b0759	b0763	b0767	b0772	b0778	b0782	b0785	b0800	b0801	b0804	b0805	b0811	b0812	b0814	b0820	b0821	b0826	b0827	b0828	b0830	b0838	b0839	b0851	b0854	b0855	b0860	b0863	b0864	b0865	b0866	b0870	b0871	b0882	b0884	b0888	b0889	b0891	b0893	b0897	b0902	b0903	b0905	b0907	b0908	b0910	b0911	b0912	b0914	b0918	b0924	b0927	b0928	b0929	b0930	b0931	b0932	b0945	b0947	b0953	b0954	b0957	b0963	b0965	b0968	b0980	b1002	b1003	b1004	b1018	b1034	b1035	b1045	b1056	b1059	b1062	b1064	b1067	b1084	b1087	b1088	b1089	b1091	b1092	b1093	b1094	b1095	b1101	b1103	b1105	b1107	b1108	b1109	b1114	b1120	b1123	b1130	b1131	b1133	b1134	b1136	b1174	b1175	b1179	b1180	b1189	b1190	b1197	b1198	b1200	b1203	b1204	b1208	b1209	b1215	b1219	b1221	b1232	b1233	b1236	b1237	b1241	b1243	b1246	b1250	b1251	b1259	b1260	b1261	b1262	b1264	b1267	b1272	b1273	b1274	b1275	b1276	b1277	b1281	b1284	b1286	b1287	b1288	b1304	b1324	b1325	b1333	b1372	b1376	b1377	b1380	b1406	b1412	b1414	b1415	b1424	b1430	b1431	b1452	b1464	b1472	b1478	b1480	b1482	b1492	b1493	b1519	b1525	b1538	b1539	b1541	b1550	b1593	b1602	b1603	b1604	b1611	b1612	b1613	b1614	b1619	b1622	b1635	b1637	b1638	b1639	b1641	b1646	b1647	b1650	b1651	b1653	b1656	b1658	b1661	b1662	b1664	b1667	b1668	b1676	b1677	b1680	b1681	b1682	b1683	b1693	b1702	b1710	b1712	b1713	b1714	b1716	b1717	b1718	b1719	b1723	b1725	b1727	b1729	b1732	b1739	b1740	b1749	b1751	b1754	b1757	b1761	b1764	b1765	b1767	b1778	b1779	b1780	b1783	b1806	b1814	b1817	b1819	b1823	b1827	b1829	b1830	b1831	b1832	b1836	b1839	b1847	b1848	b1849	b1850	b1852	b1854	b1857	b1858	b1864	b1866	b1867	b1874	b1875	b1876	b1886	b1896	b1919	b1920	b1923	b1928	b1955	b1967	b1982	b1983	b2000	b2007	b2009	b2016	b2019	b2020	b2021	b2022	b2023	b2024	b2025	b2026	b2029	b2036	b2038	b2039	b2040	b2041	b2042	b2079	b2080	b2092	b2093	b2094	b2095	b2096	b2097	b2103	b2104	b2107	b2114	b2131	b2132	b2133	b2137	b2143	b2150	b2153	b2154	b2155	b2159	b2169	b2171	b2180	b2183	b2185	b2186	b2209	b2215	b2217	b2231	b2232	b2234	b2235	b2239	b2261	b2266	b2267	b2283	b2284	b2286	b2287	b2294	b2296	b2297	b2299	b2300	b2303	b2309	b2310	b2312	b2315	b2316	b2319	b2320	b2323	b2329	b2330	b2343	b2344	b2346	b2388	b2400	b2411	b2414	b2415	b2416	b2417	b2418	b2422	b2425	b2428	b2431	b2432	b2439	b2463	b2464	b2465	b2472	b2476	b2477	b2478	b2479	b2480	b2495	b2498	b2499	b2500	b2507	b2508	b2510	b2511	b2512	b2513	b2514	b2518	b2520	b2521	b2523	b2526	b2528	b2529	b2530	b2531	b2533	b2551	b2552	b2553	b2557	b2564	b2569	b2571	b2576	b2579	b2581	b2585	b2592	b2595	b2599	b2600	b2601	b2606	b2608	b2609	b2610	b2614	b2661	b2662	b2665	b2669	b2672	b2675	b2676	b2679	b2687	b2688	b2696	b2697	b2699	b2700	b2730	b2741	b2746	b2747	b2750	b2751	b2752	b2762	b2763	b2764	b2779	b2780	b2793	b2794	b2799	b2809	b2813	b2818	b2821	b2829	b2834	b2838	b2840	b2889	b2890	b2891	b2893	b2898	b2901	b2903	b2905	b2913	b2914	b2916	b2922	b2924	b2925	b2926	b2935	b2937	b2938	b2942	b2947	b2948	b2951	b2954	b2957	b2958	b2959	b2960	b2962	b2976	b2988	b2989	b3003	b3005	b3006	b3008	b3011	b3012	b3019	b3024	b3028	b3029	b3034	b3035	b3037	b3038	b3041	b3042	b3054	b3065	b3067	b3070	b3092	b3098	b3099	b3102	b3113	b3114	b3132	b3147	b3150	b3156	b3160	b3162	b3163	b3164	b3165	b3167	b3168	b3169	b3172	b3176	b3177	b3178	b3180	b3181	b3183	b3185	b3186	b3187	b3189	b3190	b3192	b3201	b3204	b3209	b3212	b3213	b3221	b3228	b3229	b3230	b3231	b3233	b3234	b3236	b3244	b3251	b3253	b3255	b3256	b3259	b3265	b3279	b3281	b3287	b3288	b3294	b3295	b3296	b3297	b3298	b3300	b3301	b3302	b3303	b3304	b3305	b3306	b3307	b3308	b3309	b3310	b3311	b3312	b3313	b3314	b3315	b3316	b3317	b3318	b3319	b3320	b3321	b3339	b3340	b3341	b3342	b3347	b3349	b3356	b3357	b3359	b3362	b3363	b3384	b3385	b3386	b3388	b3389	b3390	b3391	b3397	b3401	b3403	b3405	b3414	b3417	b3426	b3428	b3429	b3430	b3431	b3433	b3438	b3439	b3440	b3447	b3453	b3454	b3455	b3458	b3460	b3464	b3472	b3495	b3498	b3500	b3506	b3509	b3510	b3513	b3517	b3524	b3526	b3527	b3544	b3554	b3559	b3560	b3572	b3588	b3592	b3599	b3600	b3606	b3609	b3610	b3611	b3612	b3617	b3636	b3637	b3640	b3644	b3649	b3661	b3670	b3671	b3689	b3697	b3699	b3703	b3705	b3708	b3713	b3724	b3728	b3729	b3731	b3732	b3733	b3734	b3735	b3736	b3742	b3743	b3744	b3751	b3752	b3764	b3770	b3771	b3772	b3774	b3775	b3780	b3781	b3783	b3785	b3789	b3802	b3803	b3805	b3829	b3830	b3831	b3833	b3836	b3844	b3847	b3858	b3860	b3863	b3865	b3870	b3871	b3885	b3887	b3891	b3908	b3910	b3912	b3916	b3917	b3919	b3923	b3924	b3926	b3928	b3929	b3931	b3936	b3939	b3940	b3941	b3942	b3956	b3957	b3958	b3959	b3960	b3962	b3966	b3972	b3980	b3982	b3983	b3984	b3985	b3986	b3987	b3988	b3991	b3992	b3993	b3994	b3997	b4000	b4005	b4006	b4013	b4014	b4015	b4019	b4021	b4024	b4025	b4034	b4045	b4051	b4053	b4054	b4055	b4057	b4069	b4107	b4108	b4111	b4122	b4129	b4135	b4142	b4143	b4144	b4147	b4153	b4154	b4162	b4174	b4175	b4177	b4179	b4190	b4200	b4202	b4203	b4206	b4207	b4211	b4213	b4214	b4219	b4222	b4226	b4232	b4233	b4235	b4243	b4244	b4245	b4252	b4254	b4256	b4258	b4260	b4352	b4375	b4376	b4381	b4382	b4383	b4384	b4386	b4391	b4392	b4395	b4396	b4401	b4517
P0245	MG1655.MD001.none.na_WT	0.423400235128897	0.199504117418131	0.257818379332019	0.394602088549425	0.79019247532599	0.535903987142884	0.487910309211918	0.452628834085998	0.392123586136529	0.361730890167846	0.467409198999995	1	0.166892601569325	0.758330900936916	0.749249480139993	0.376868713260225	0.280251351746766	0.275166897251932	0.537724235243253	0.39240620134233	0.551861857732861	1	0.601725429150339	0.506242232909143	0.449929692904287	0.530249608374837	0.534413932207223	0.375054920448381	0.673025844266553	0.102197490787114	0.448359331710835	0.430938782053801	0.807787198293865	0.748722418220093	0.594617524928277	0.321636983084863	1	0.43259845528329	0.313807990311803	0.943935318711459	0.425150477790935	0.521129131394046	0.445910801928649	0.278838714257262	0.440440949024044	0	0.995298508276811	0.593251388509541	0.487393748847817	0.785354657748962	0.680673279015003	0.525226918373734	0.545672677672324	0.329958781572719	0.164353228804236	0.282238221418896	0.0153670078018639	0.494309220953485	0.484047250427578	0.301735821671442	0.583431142821208	0.564580245067063	0.692227764428238	0.569264834333188	0.408918788922479	0.438948048504581	0.739229788482962	0.572631931885806	0.790101341951589	0.457302741024994	0.266261135962079	0.950778176310445	0.158695945641298	0.926807117241365	0.795917840347249	0.54150189775538	0.41145729208134	0.22151833337437	0.660712464008065	0.528584864817331	0.649651151257545	0.44819951075981	0.929743369901086	0.329679262939866	1	0.558729091891148	0.867120412101778	1	0.647570193312162	0.159763761687712	0.437049806856	0.549702067459236	0.144204167318999	0.421465410093942	0.58421384366651	0.210213332803239	0.348052941496814	0.0265728665229189	0.547875226243088	0.749867190837339	0.708729890329082	0.587689399803446	0.103451712601432	0.572409633902902	0.407186097461806	0.338597866437765	1	0.251808113427129	0.401991458284508	0.906213599131954	0.632134100418405	0.197043680368125	0.592315612937752	0.364104162220994	0.405955252497704	0.496203529153832	0.508756673082395	0.819592073883872	1	0.547411857121621	0.610919514173814	0.647070585681165	0.706062846168779	0.73847153967447	0.582133706057848	0.51940499618142	0.128960043421512	0.85231057336966	0.57325119270663	0.665850540528259	0.222466232550912	1	0.599471801477404	0.659447439458376	0	0.930567135388694	0.641686996664052	0.899863317262348	0.948690144283339	0.941962706899443	0.519382802332197	0.774424644024773	0.169515017101486	0.887474515653805	0.441521108513175	0.752843239506928	0.44112928178056	0.941810465836064	0.56265753553113	0.757175879916276	0.843780847348613	0.494337608037269	0.414936077784974	0.568514127454784	0.430957613070956	0.49218542843309	0.46097259028264	0.606177176503043	0.890880622915015	0.99556611666491	0.360273888618457	0.194160743377856	0.47419840087948	0.720585567194548	0.397945519719877	0.27370152073999	0.202486568845521	0.3969596712088	0.287659340080793	0.542801304111168	0.455698895195888	0.447967213026522	0.585501738865016	0.304359040697582	0.844684216007549	0.924335552454914	0.460388411887601	0	0.544089099748416	0.796991678527008	1	0.912572527003036	0.425613609172557	0.995739098811847	0.374112987633709	0.33200306575204	0.882057800156314	0.818412782203269	0.611353670690388	0.660314484100479	0.478693122592477	0.608476218467737	0.350376929484291	0.194278135722884	0.531498746652264	0.459900955155255	0.783590784241648	0.620762097550264	0.465979690752432	1	0.871829148619175	0.365544960775175	0.15153125421772	0.936644051442142	0.397361198648897	0.255208981460717	0.651617310161926	0.530991230479348	0.271537631579568	0.864818149902807	0.500460629215605	0.466828170143702	0.445073921545315	0.850667879383829	0.743853050766891	0.282388516859678	0.420755235569426	0.632275204336841	0.649133738808901	0	0.426998058167862	0.457443556021225	0.444812082174734	0.787884266474972	0.972904955142993	0.0608462878985417	0.415463754003622	0.535162947291408	0.91526174536884	0.342941333139517	0.417194465952304	0.31340349324109	0.589159964343386	0.792179576403465	0.466565513303437	0.49423104983476	0.514681910864372	0.467573143411769	0.509287563791398	0.412141386996409	0.361330846786904	0.793391983041605	0.573229915830235	0.716743960597601	1	1	0.231812518460865	0.546831261844997	0.564394096815349	0.913907085761491	0.317785574002494	0.936841293165717	0.719571326775727	0.593756559485837	0.560972720520818	0.48421171886022	0.469047330029669	0.643264536220908	0.872332556645218	0.218752470497424	0.748039233343587	0.414813455130551	0.234500153487287	0.281371960258143	0.449140632031949	0.648118792578925	0.640194907063001	0.871877843371514	0.0547154272577255	0.451745729862912	0.620741815057196	0.401218646502814	0.631699512872345	0.819258082229812	0.772535601823647	0.691581224029076	0.499967417147873	0	0.75318429735378	0.0570315386186643	0.786495787734416	0.374099784372179	0.650861100004059	0.292084057474267	0.401973872984714	0.678922804994886	0.874009898669748	0.844387088287387	0.585018910077177	0.938607233501884	0.36828370376763	0.539339548138659	0.815801246366668	0.488477854356444	0.51944200675768	0.729910497684321	0.560387523184561	0	1	0.181837478040943	0.109689671493122	1	0.441270899058782	0.658937215818739	1	0.689343552264661	0.58833404453278	0.811890271905003	0.733335498191444	0.448964713593746	0.877970996469725	0.579448268792657	0.882546148668547	0.268598548167217	0.448832466891134	0.264772035511229	0.839963047683414	0.818315162343815	0.682823932732512	0.456590765196521	0.385326451010835	0	0.582043589400342	1	0.399164335405344	0.254262310814953	0.184655619998519	1	0.487107174783002	0.804855681634627	0.454726749965237	0.810933801735789	0.871241807436698	0.498545860059448	0.502776154249553	1	0.379082784418773	0.524072552497214	0.441853099064487	0.518314797178909	0.470846379975337	0.490672757611772	0.552045501053716	0.423876328844125	0.312855487207002	0.559728378146263	0.2325890571127	0.365423640976057	0.652928471764079	0.565912588959307	0.401904711305544	0.171043781405477	0.659452067825428	0.383816859509775	0.695193776620795	0.42787032402959	0.463139546564191	0.464599672582658	0.815383657844698	0.729967906646115	0.540268683788894	1	0.553074160694916	0.502791457096556	0.358455692836942	0.083770907872419	1	0.43502789914073	0.512556774427338	0.430845142437403	0.544180765992301	0.532162995401526	0.443507833250532	0.625041240740575	0.268322709505816	0.615003009940148	0.693305842286698	0.641956170375229	0	0.0660148337446178	0.629251620278101	0.563326501179577	0.0909175454793198	0.455753461336217	0.979513267878381	0.38291882243389	0.974316531390196	0.393692584481184	0.628392635201903	0.483343003563875	0.420555636395457	0.523600667001021	0.0213971262855544	0.559592647687202	0.792233008723132	0.306446185952526	0.730748469597496	0.763373049892731	0.257003714016752	0.858184774007494	0.630918331404148	0.548571381532862	0.542287936735982	0.598332677525811	0.903056398450759	0.591780735463451	0.627134672819921	0.489497381216789	1	0.0199028672401867	0.0386912141752132	0.528459134366607	0.599174157817617	0.433991811965865	0.545820211101102	0.563959934059497	0.528776383544978	0.410957911473698	0.559471551862841	1	0.666529624167915	0.477590529458645	1	0	0.621121544999747	0.938831322839659	0.167049382714092	0.437972358234312	0.111288236596937	0.427036965950624	0.500184125794973	0.770883372690621	0.6536496561429	0.772890279671724	0.495334896385735	1	0.213873242759984	0.715132689657645	0.675099239110631	0.233210571374731	0.621288841346844	1	0.1659187747039	0.463471174388233	0.948597264293148	1	0.772510119317764	0.611779643719288	0.31656976653341	0.273716181394349	0.583161020832924	0.727542220471838	0.641840083535801	0.512855342807109	0.117751774896099	0.484445030604492	0.58089487795409	0.776588631586825	0.640531785219793	0.616984234450608	0.611559208591059	0.143571378815702	0.752313841858774	0.960234955846876	1	0.517737061667759	0.693724494517606	0.98744448024527	0.649390153095726	0.974146128228559	0.307151253948539	1	0.307990672695703	0.516743082714457	0.501676429830774	0.287163040708136	0.575587610049287	0.690368104001747	0.452176999708667	0.456852377217556	0.835133899726078	0.487313871966413	0.432366501486935	0.893213885732334	0.509498055172551	0.667518702516719	0.2790629284308	0.949294339196873	0.224979518217008	0.188550967786576	0.861811097723446	0.54255340164981	0.487746052296991	0.572408578146279	0.127959362474728	0.479984111776588	0.648314456557758	0.0857276186353259	0.573232969157888	0.558176794517082	0.6036699509237	0.437928832130619	0.373607877516841	0.962027290936864	0.623502263336675	0.820468640462149	0.879796943791739	0.401093861751734	0.572651595049258	0.205926687847407	0.605632902639578	0.582812850289183	0.604048993006062	0.471967284569897	0.824984439952911	0.896959872241449	0.41052774220889	0.0278813442212282	1	0.355043200335431	0.535392725177167	0.430381595982642	0.938119029430748	0.407930597016208	0.808561190240592	0.262730313644428	0.515187147186694	0.778415967726714	0.363576376176197	0	0.703826499692426	0.452564230357216	0.541012334001935	0.982494003097681	0.852260908624029	0.461613176279431	0.896237387103623	0.557497251827233	0.542673610236889	0.54889080667699	0.654664958505264	0.143568869260244	0.467958707699066	0.532103136975268	0.496073161587869	0.251646957384358	0.108772800010083	0.814686884218571	0.315851305007154	0.749550765953992	0.796801636216073	1	0.344397159550154	0.508048295805537	0.313186592192572	0.659566380759752	0.934078153720714	0.522709090038852	0.36443505835416	0.0998666001072867	0.553653649372871	1	0.522599031932148	0.50031437864985	0.125724062732017	0.64399069120181	0.433638310583391	0.437862378917511	0.423599376895598	0.392188629747175	0.799323189234725	0.587484173302729	0.43138913360547	0.634738440231356	0.584126278083082	0.548812180644621	0.869037055722476	0.353697481046604	0.640722194249804	0.477586490737466	0.68293739435537	0.593645349832661	0.368141848065934	0.515180520018358	0.654267525847328	0.460730189320218	1	0.551894194266822	0.482431585243924	0.504283857720285	0.190310419755831	0.793643515769302	0.469101990600899	0.438828216858584	0.431083812325014	0.265924482893897	0.41326813103149	0.194471975600958	0.725013949361507	0.524154811211599	0.502582868369179	0.746881361839662	0.776596613813826	0.495272274314114	1	0.785013124640767	0.454829114906166	0.519635510770924	0.892213854657585	0.548246185032068	0.427893969016757	0.937753718033091	0.637800565264359	0.339794858333106	0.477399468042975	0.355831620702868	0.472695958519534	0.413115969965922	0.45667038690459	0.88025726257489	0.27745809111159	0.584358272887161	0.617517995020615	0.377354146328064	0.0782553345006166	0.439390118166779	0.552727517581149	0.524758471459164	0.21259021294115	0.413389971416946	0.481980991082015	0.685367732321435	0.35810994021413	0.550982289066599	0.690401931517544	0.570046672552989	0.769832978708382	0.719747893670236	0.535763466847723	0.884735238140158	0.305906510839724	0.23785992784138	0.388286429979837	0.861879490121195	0.272744015260084	0.918001946988929	0.767270165459141	0.236147910031846	0.598647255306579	0.572249031752192	0.314698067063667	0.69604138245935	0.832798409822437	0.647717447034721	0.685335044619099	0	0.949865831351642	0.644414498407457	0.713337783929547	0.420968183579633	0.249814679776698	0.546085620622653	0.51746156478403	1	0.570871144400574	0.575097585092989	0.664890228110553	0.473120101751578	0.235688078508522	0.687863295299875	0.577791647833855	1	0.44574843280507	0.772706321131462	0.153673679710348	0.264368890779779	0.343394367155129	0.603615151583292	0.619714992706817	0.458289260266461	0.448824946006785	0.551388321272311	0.399788596008721	0.461035851884698	0.252962930581376	0.531203359642964	0.295116841636145	0.677077647325998	0.0433989600459023	0.730959846680091	0.673077709044461	0.214156700388006	0.564080531648853	0.0440400500550262	0.288816044362579	0.480380213537412	0.391644234232896	0.431584562345962	0.598898753039566	0.294876159777708	0.062854826857064	0.675869651412348	0.681808991498177	0.367939681638187	0.234669688687421	0.498196234232221	0.483706475244947	0.881841893753557	0.394376468156404	0.210151306150268	0.432774109090116	0.8488869044671	1	0.54494321262671	0.725371968294023	1	0.636838015861781	0.630222738392807	0.523157463994424	0.6476105611826	0.528633549784358	0.377061990825733	0.152633849144892	0.400960245649312	0.226132974956766	0.578129982631279	0.261978012565158	0.874707699758566	0.433679895910354	0.00696700139025391	0.552243491249431	0.590325404852392	0.532942936519918	1	0.921718239442612	0.83404971757062	0.937122266036805	0.55332696012367	0.153502398087993	0.00620321352728553	0.0161424666986215	0.58551801812749	0.121244098817909	0.63762268965223	0.0233109061560733	0.158029757424691	0.0235002264240698	0.523216436906605	0.118735946389845	0.186821342132481	0.0583910632513448	0.266202630170703	0.121882970301107	0.203638975925315	0.458055380526863	0.282801088133932	0.502808140580568	0.168591381508321	0.10591000167421	0.570213600296289	0.0328510859445311	0.28980808060004	0.295604220436586	0.035696265672306	0.479305055801748	0.728914216444554	0.411005450276966	0.0123695002105747	0.196573144814065	0.620522681839932	0.292809505595575	0.0237086912604517	0.506688538157861	0.533823361425682	0.600015874941754	0.840220482304722	0.355371658679865	0.96386968009297	0.446046042855241	0.27507172423231	0.505875271070787	0.732105666461612	0.775455856281747	0.557093272989009	0.979398781289975	0.835697378336186	0.507126873594551	0.577854360080422	0.359357529208894	0.342063959709306	0.629715879081283	0.333533275291515	0.449092827262777	0.398999692381735	0.342785940969059	0.248050204873634	0.93056141833038	0.454744748108684	0.421729114716026	0.476514618686433	0.35443051769636	0.421423576432826	0.461034391248027	0.48242918017856	0.438509048049846	0.365328385091512	1	0.703709713366935	0.669322485159173	0.722045666925835	0.580179278379193	1	0.0498764889608239	0.548140642094668	0.708747731167545	0.777908316550136	0.881347336502104	0.305179900090103	0.154041373642165	0.486172898478234	0.908765818514305	0.220449494784207	0.475311469968514	0.590685830542424	0.408775539148651	0.800966978381861	0.515908050766093	0.340015609345139	0.941594236483725	0.622979657859906	0.589797818633936	0.208719549541731	0.536285213079286	0.56699998544528	0.991835359262008	0.491604043348154	0.212713396875142	0.627560714837337	0.271678119866944	0.591702061056837	0.636067962087735	0.918538111290432	0.382077071678221	0.671499776176489	0.228578772458949	0.236467377009551	1	0.185570080969267	0.865562129492611	0.688065003885448	0.180340877014145	0.231112691509642	0.154559446767627	0.233613356429991	0.428077349225309	0.305673444494325	0.77747221599455	0.98065785190174	0.335013731584676	1	0.392457210834427	0.596868837815989	0.447908954341884	0.966749009638971	0.465731210001327	0.0134109998420515	0.405604620867856	0.444015537703968	0.394783944253697	0.407909384583701	0.518908291202721	1	0.786882565577032	0.343501026800292	0.385079662232919	0.0836026045727505	0.69502869239542	0.460540183646349	0.435888343750152	0.789071960911666	0.410402753702234	0.852019958699031	0.547640142294442	1	0.477754232640297	0.389815190014027	0.455906987924561	0.637031181778356	0.362320874473984	0.925643122329152	0.416377305481672	0.574627378688732	0.133882920638756	0.469591733306731	0.778244684685595	0.832775992875617	0.266902896824824	0.817100186837575	0.88041936460492	0.180089907828758	1	0.759915740264671	0.315480928875836	0	0.625663080603557	0.51121278978763	1	0.425070443465443	0.561103971736245	0.640565214302579	0.618858744111447	0.437535396221099	0.472447784884781	0.39937070687721	0.329026170180079	0.533471526699789	0.505758056556951	0.246389512138135	0.0654023652773901	0.0548396878516109	0.130782945034306	0.0613790256879785	0.521380522450167	0.217630932596533	0.841789970133163	0.71049958497481	0.977253533231823	0.511154119778719	0.390762755969142	0.0258830797053245	0.684966490377194	0.770393821148395	0.945951597775284	0.362475449241432	0.15597780933736	0.471924193657335	1	0.524868228382001	0.387128104249279	0.49935655312299	0.613620289028681	0.417623492449329	0.555618455177973	0.645967287369065	0.354426510195869	0.633610375906298	0.557801501489622	0.639016688329998	0.301635748419086	0.403225779943127	0.44459346207108	0.688335894208713	0.443970199394033	0.928272487648393	0.0968940176346148	0.665461754226601	0.760405617693394	0.838887919775103	0.051031233196816	0.482322244143226	0.4797189621567	0.294038678946885	0.307384104624385	0.481818179441633	0.537012756880582	0.0336475489414714	0.321606979694529	0.123114717558435	0.47006868152992	0.519835265422385	0.562991155860834	0.843455906604138	0.145746774363048	1	0.590706949796276	0.466917891617247	0.433337642042932	0.511871700453943	0.648030524550223	0.765256482408113	0.405815644213548	0.710519234957151	0.807820252238506	0.641003813070952	0.725333947636335	0.506487359946595	0.499680531592939	0.600335089574017	0.263589614741497	0.527731712677045	0.394578153840769	1	0.0863363107724085	0.264510114205216	0.602361410805544	0.522765354577258	0.627391009141323	0.82536226664528	0.430316771617597	0.418494202884849	1
